"id_sscc","Periodo","Edad_media_de_la_población","Porcentaje_de_población_menor_de_18_años","Porcentaje_de_población_de_65_y_más_años","Tamaño_medio_del_hogar","Porcentaje_de_hogares_unipersonales","Población","Porcentaje_de_población_española","Índice_de_Gini","Distribución_de_la_renta_P80/P20","Renta_neta_media_por_persona_","Renta_neta_media_por_hogar","Media_de_la_renta_por_unidad_de_consumo","Mediana_de_la_renta_por_unidad_de_consumo","Renta_bruta_media_por_persona","Renta_bruta_media_por_hogar","tipo_eleccion","anyo_proceso","mes_proceso","id_ca","n_censo_ine","n_escrutinio_censo","n_escrutinio_censo_extr","n_votantes_censo_extr","n_partici_primer_av","n_partici_segund_av","n_vot_blanco","n_vot_nulos","PSOE","PP","Cs","ERC","VOX","JUNTS","PNV","PODEMOS_IU","EH_Bildu","BNG","CUP","N_VOTOS","P_PSOE","P_PP","P_Cs","P_ERC","P_VOX","P_JUNTS","P_PODEMOS_IU","P_CUP"
"0801906071",2019,46.7,11.3,23.9,2.34,32.5,1042,83.1,32.9,2.7,18298,43881,26428,22750,22967,55078,2,2019,11,9,799,799,0,0,333,489,4,3,90,43,25,174,25,98,0,88,0,0,51,594,0.151515151515152,0.0723905723905724,0.0420875420875421,0.292929292929293,0.0420875420875421,0.164983164983165,0.148148148148148,0.0858585858585859
"0801906072",2019,46.9,13.1,27.8,2.31,31.6,1621,86,31.9,2.8,20152,46690,29480,26950,25888,59981,2,2019,11,9,1225,1225,0,0,588,824,6,3,153,75,58,263,32,205,0,135,0,0,55,976,0.156762295081967,0.076844262295082,0.0594262295081967,0.269467213114754,0.0327868852459016,0.210040983606557,0.138319672131148,0.0563524590163934
"0801906073",2019,47.6,10.2,26.7,2.2,37.1,1353,85.2,29.8,2.5,17778,39546,25218,22750,22282,49565,2,2019,11,9,1052,1052,0,0,382,660,2,1,147,56,26,227,23,112,0,128,0,0,72,791,0.185840707964602,0.0707964601769911,0.0328697850821745,0.286978508217446,0.0290771175726928,0.141592920353982,0.161820480404551,0.0910240202275601
"0801906074",2019,44.3,14.1,20.6,2.4,33.8,1108,78.3,32.1,3.2,17240,42033,25233,22750,21613,52692,2,2019,11,9,758,758,0,0,284,457,7,2,74,36,27,132,9,112,0,79,0,0,74,543,0.136279926335175,0.0662983425414365,0.0497237569060773,0.243093922651934,0.0165745856353591,0.206261510128913,0.14548802946593,0.136279926335175
"0801906075",2019,48.4,13.1,31.8,2.42,27.2,1068,88.7,30.2,2.6,20702,50783,30485,27650,26280,64466,2,2019,11,9,844,844,0,0,403,578,9,1,82,38,35,217,26,130,0,93,0,0,54,675,0.121481481481481,0.0562962962962963,0.0518518518518519,0.321481481481481,0.0385185185185185,0.192592592592593,0.137777777777778,0.08
"0801906076",2019,47.1,14.6,30.7,2.34,30.4,1286,86.4,30.5,2.5,19104,45200,27953,25550,23902,56553,2,2019,11,9,982,982,0,0,459,686,4,3,84,52,34,202,1,1,0,127,0,0,77,578,0.145328719723183,0.0899653979238754,0.0588235294117647,0.349480968858132,0.00173010380622837,0.00173010380622837,0.219723183391003,0.133217993079585
"0801906077",2019,42.6,14.4,18.1,2.24,37.7,1207,80.2,32.4,2.8,16859,38155,24022,20650,21318,48249,2,2019,11,9,839,839,0,0,346,544,2,2,82,46,26,175,30,100,0,107,0,0,57,623,0.131621187800963,0.0738362760834671,0.0417335473515249,0.280898876404494,0.0481540930979133,0.160513643659711,0.171749598715891,0.0914927768860353
"0801906078",2019,42.6,13.6,17.7,2.12,41.5,1320,76.3,33.2,3.1,16728,35997,24040,21350,20834,44833,2,2019,11,9,886,886,0,0,362,546,2,0,103,28,27,211,16,92,0,118,0,0,84,679,0.151693667157585,0.0412371134020619,0.0397643593519882,0.310751104565538,0.0235640648011782,0.135493372606775,0.173784977908689,0.123711340206186
"0801906079",2019,45,13.3,24,2.13,37.9,1110,83,31.2,2.6,18160,39012,25889,24150,22886,49164,2,2019,11,9,807,807,0,0,343,511,5,4,90,53,34,175,23,75,0,99,0,0,59,608,0.148026315789474,0.0871710526315789,0.0559210526315789,0.287828947368421,0.0378289473684211,0.123355263157895,0.162828947368421,0.0970394736842105
"0801906080",2019,46.2,14.2,26.7,2.28,33.2,1187,84.4,30.4,2.6,17585,40416,25334,22750,22036,50645,2,2019,11,9,872,872,0,0,359,538,1,3,85,51,33,165,23,128,0,90,0,0,72,647,0.131375579598145,0.0788253477588872,0.0510046367851623,0.255023183925811,0.035548686244204,0.197836166924266,0.139103554868624,0.1112828438949
"0801906081",2019,44.5,13.8,21.4,2.22,36.9,1312,81.2,32.6,3,17858,39702,25780,23450,22661,50379,2,2019,11,9,937,937,0,0,368,580,4,4,111,42,36,189,25,105,0,110,0,0,78,696,0.15948275862069,0.0603448275862069,0.0517241379310345,0.271551724137931,0.0359195402298851,0.150862068965517,0.158045977011494,0.112068965517241
"0801906082",2019,44.9,13.7,21.3,2.38,30.7,1825,69.7,28.9,2.4,19175,46230,28356,24850,24294,58572,2,2019,11,9,1583,1583,0,0,589,891,3,5,163,66,47,244,33,188,0,195,0,0,122,1058,0.15406427221172,0.0623818525519849,0.0444234404536862,0.23062381852552,0.0311909262759924,0.177693761814745,0.184310018903592,0.11531190926276
"0801906083",2019,46.7,12.6,26.8,2.26,32.7,1729,87.8,30.3,2.5,20848,47431,29764,26250,26568,60445,2,2019,11,9,1347,1347,0,0,608,893,9,2,144,72,49,303,39,183,0,132,0,0,116,1038,0.138728323699422,0.069364161849711,0.0472061657032755,0.291907514450867,0.0375722543352601,0.176300578034682,0.127167630057803,0.111753371868979
"0801906084",2019,44.4,13.9,21.2,2.23,35.5,1543,85.1,30.4,2.8,17882,40340,25844,24150,22553,50878,2,2019,11,9,1131,1131,0,0,438,702,6,3,123,46,22,225,17,142,0,145,0,0,106,826,0.148910411622276,0.0556900726392252,0.026634382566586,0.272397094430993,0.0205811138014528,0.171912832929782,0.175544794188862,0.128329297820823
"0801906085",2019,45.6,14.6,25.4,2.27,33.5,1282,86.7,29.2,2.5,19362,43985,27894,24850,24752,56229,2,2019,11,9,955,955,0,0,397,652,5,2,115,51,26,206,16,171,0,96,0,0,75,756,0.152116402116402,0.0674603174603175,0.0343915343915344,0.272486772486772,0.0211640211640212,0.226190476190476,0.126984126984127,0.0992063492063492
"0801906086",2019,46.6,13.7,26.9,2.3,31.4,987,90.1,30.7,2.5,22067,50895,31916,27650,28284,65234,2,2019,11,9,783,783,0,0,334,519,2,2,79,31,23,162,17,157,0,81,0,0,70,620,0.12741935483871,0.05,0.0370967741935484,0.261290322580645,0.0274193548387097,0.253225806451613,0.130645161290323,0.112903225806452
"0801906087",2019,48.7,12.9,33.7,2.33,29.2,1882,92.1,29,2.4,22758,53103,32870,29050,28972,67602,2,2019,11,9,1515,1515,0,0,670,1014,7,7,187,106,55,311,29,237,0,174,0,0,103,1202,0.155574043261231,0.0881863560732113,0.045757071547421,0.25873544093178,0.024126455906822,0.197171381031614,0.144758735440932,0.0856905158069883
"0801906088",2019,45.8,14.4,25.9,2.29,35.7,1246,87.8,30.2,2.6,17545,40492,26710,24850,23662,54607,2,2019,11,9,950,950,0,0,385,591,2,2,117,43,29,207,16,134,0,102,0,0,87,735,0.159183673469388,0.0585034013605442,0.0394557823129252,0.281632653061224,0.0217687074829932,0.182312925170068,0.138775510204082,0.118367346938776
"0801907001",2019,48,12.8,27.5,2.25,32.9,1428,90.5,29.9,2.4,18974,43282,27310,24150,23925,54577,2,2019,11,9,1275,1275,0,0,509,842,3,2,154,66,37,228,31,158,0,132,0,0,69,875,0.176,0.0754285714285714,0.0422857142857143,0.260571428571429,0.0354285714285714,0.180571428571429,0.150857142857143,0.0788571428571429
"0801907002",2019,47.8,11.7,26.4,1.95,47.9,1159,88.2,31.6,2.8,15883,31030,21836,19250,19454,38007,2,2019,11,9,908,908,0,0,330,554,2,3,102,51,27,181,33,73,0,113,0,0,63,643,0.158631415241058,0.0793157076205288,0.0419906687402799,0.28149300155521,0.0513219284603421,0.11353032659409,0.175738724727838,0.0979782270606532
"0801907003",2019,43.3,17,21.3,2.41,28.6,1309,82,30.6,2.5,17255,41836,25610,22050,22026,53403,2,2019,11,9,906,906,0,0,367,571,5,0,103,53,23,180,19,113,0,118,0,0,84,693,0.148629148629149,0.0764790764790765,0.0331890331890332,0.25974025974026,0.0274170274170274,0.163059163059163,0.17027417027417,0.121212121212121
"0801907004",2019,44.6,12.4,22.7,2.27,32.6,1540,76.4,30.8,2.8,15659,35868,22378,20650,19181,43934,2,2019,11,9,1051,1051,0,0,425,660,2,3,167,60,38,174,34,96,0,125,0,0,65,759,0.220026350461133,0.0790513833992095,0.0500658761528327,0.229249011857708,0.0447957839262187,0.126482213438735,0.164690382081686,0.0856389986824769
"0801907005",2019,45.6,14.1,22,2.17,39.1,1470,83.6,31,2.8,16165,35641,23228,20650,19772,43594,2,2019,11,9,1089,1089,0,0,430,648,5,0,142,70,43,197,40,110,0,108,0,0,65,775,0.183225806451613,0.0903225806451613,0.0554838709677419,0.254193548387097,0.0516129032258065,0.141935483870968,0.139354838709677,0.0838709677419355
"0801907006",2019,48.8,10.8,28.4,2.32,28.5,954,87.8,30.3,2.6,18565,43288,26781,23450,23133,53939,2,2019,11,9,751,751,0,0,340,497,3,5,103,49,26,154,23,84,0,96,0,0,35,570,0.180701754385965,0.0859649122807018,0.0456140350877193,0.270175438596491,0.0403508771929825,0.147368421052632,0.168421052631579,0.0614035087719298
"0801907007",2019,46,12,24.5,2.31,32.8,1287,83.6,29.3,2.5,15402,35678,22446,20650,18755,43445,2,2019,11,9,1107,1107,0,0,367,579,6,2,118,43,31,156,27,130,0,126,0,0,61,692,0.170520231213873,0.0621387283236994,0.0447976878612717,0.225433526011561,0.0390173410404624,0.187861271676301,0.182080924855491,0.088150289017341
"0801907008",2019,47.8,12.1,28,2.54,22.4,1370,88.7,27.8,2.4,17027,43461,25232,24150,21032,53683,2,2019,11,9,1173,1173,0,0,426,695,7,5,173,72,26,198,27,108,0,132,0,0,69,805,0.214906832298137,0.0894409937888199,0.0322981366459627,0.245962732919255,0.0335403726708075,0.13416149068323,0.163975155279503,0.0857142857142857
"0801907009",2019,45.7,11.1,21.4,2.21,36.4,1179,84,29.5,2.6,15371,34355,21875,20650,18696,41787,2,2019,11,9,876,876,0,0,312,515,5,1,112,43,24,150,23,67,0,111,0,0,65,595,0.188235294117647,0.0722689075630252,0.0403361344537815,0.252100840336134,0.038655462184874,0.112605042016807,0.186554621848739,0.109243697478992
"0801907010",2019,44.8,13.2,20.8,2.43,30.5,1338,78.4,33.9,3.4,16573,40842,24232,22050,20881,51459,2,2019,11,9,949,949,0,0,346,565,3,4,115,33,34,175,28,0,0,100,0,0,54,539,0.213358070500928,0.0612244897959184,0.0630797773654917,0.324675324675325,0.051948051948052,0,0.185528756957328,0.100185528756957
"0801907011",2019,44.5,10.9,22.2,2.12,36.1,1164,75.5,35.2,3.3,16744,35776,23612,20650,20810,44463,2,2019,11,9,781,781,0,0,309,472,2,3,100,39,37,133,23,66,0,91,0,0,36,525,0.19047619047619,0.0742857142857143,0.0704761904761905,0.253333333333333,0.0438095238095238,0.125714285714286,0.173333333333333,0.0685714285714286
"0801907012",2019,45.1,13.2,23.3,2.2,35.7,1563,80.8,29.5,2.5,15736,34793,22320,20650,19242,42545,2,2019,11,9,1110,1110,0,0,437,660,2,5,172,59,36,182,30,92,0,140,0,0,55,766,0.224543080939948,0.077023498694517,0.0469973890339426,0.237597911227154,0.0391644908616188,0.120104438642298,0.182767624020888,0.0718015665796345
"0801907013",2019,48.8,10.5,26.7,2.38,26,1199,88.4,27.4,2.3,19819,48007,28112,24850,24736,59916,2,2019,11,9,987,987,0,0,390,640,7,2,148,68,55,176,28,105,0,121,0,0,51,752,0.196808510638298,0.0904255319148936,0.0731382978723404,0.234042553191489,0.0372340425531915,0.139627659574468,0.160904255319149,0.0678191489361702
"0801907014",2019,47.5,11.6,25.8,2.2,34.1,883,79.6,32.7,2.9,14651,32195,20398,17150,18122,39823,2,2019,11,9,637,637,0,0,249,369,0,2,82,49,34,97,26,49,0,64,0,0,25,426,0.192488262910798,0.115023474178404,0.07981220657277,0.227699530516432,0.0610328638497653,0.115023474178404,0.150234741784038,0.0586854460093897
"0801907015",2019,46.2,13,24.9,2.48,28.3,1411,86.8,33.2,3,16063,40344,23459,19950,19895,49969,2,2019,11,9,1072,1072,0,0,362,650,5,1,173,58,43,185,37,82,0,123,0,0,55,756,0.228835978835979,0.0767195767195767,0.0568783068783069,0.244708994708995,0.0489417989417989,0.108465608465608,0.162698412698413,0.0727513227513227
"0801907016",2019,45.7,14.9,23.4,2.5,25.8,1364,88.9,29.2,2.5,17827,44848,26255,24150,22215,55888,2,2019,11,9,1025,1025,0,0,477,678,5,0,158,80,51,192,25,101,0,112,0,0,73,792,0.19949494949495,0.101010101010101,0.0643939393939394,0.242424242424242,0.0315656565656566,0.127525252525253,0.141414141414141,0.0921717171717172
"0801907017",2019,44.9,15,21.4,2.26,36.3,1765,82.5,31.9,2.8,15845,36155,22876,21350,19491,44473,2,2019,11,9,1233,1233,0,0,519,758,4,6,145,67,36,233,47,133,0,137,0,0,89,887,0.163472378804961,0.0755355129650507,0.0405862457722661,0.262683201803833,0.0529875986471251,0.149943630214205,0.15445321307779,0.100338218714769
"0801907018",2019,44,16.1,21.3,2.5,31.3,1719,83.2,32.5,3.1,15975,40172,23901,21350,20013,50327,2,2019,11,9,1199,1199,0,0,376,651,3,3,137,48,39,195,14,138,0,127,0,0,93,791,0.173198482932996,0.0606826801517067,0.0493046776232617,0.246523388116308,0.0176991150442478,0.174462705436157,0.160556257901391,0.117572692793932
"0801907019",2019,46.3,13.6,25.1,2.35,33.2,1467,83.5,31.2,2.8,16120,38514,23419,20650,19813,47339,2,2019,11,9,1089,1089,0,0,447,724,4,8,135,54,36,236,18,152,0,116,0,0,62,809,0.166872682323857,0.0667490729295426,0.0444993819530284,0.291718170580964,0.0222496909765142,0.187886279357231,0.143386897404203,0.0766378244746601
"0801907020",2019,43.2,15.2,20.6,2.38,32.4,1727,77,32.9,3.1,15472,36945,22689,20650,19367,46245,2,2019,11,9,1156,1156,0,0,470,709,4,2,150,51,41,230,20,124,0,129,0,0,85,830,0.180722891566265,0.0614457831325301,0.0493975903614458,0.27710843373494,0.0240963855421687,0.149397590361446,0.155421686746988,0.102409638554217
"0801907021",2019,46.6,13.8,26.3,2.47,26.5,1035,85.9,31.7,2.4,18947,46956,28137,24150,23975,59416,2,2019,11,9,802,802,0,0,347,486,5,2,146,44,35,134,32,77,0,91,0,0,48,607,0.240527182866557,0.0724876441515651,0.057660626029654,0.220757825370675,0.0527182866556837,0.126853377265239,0.1499176276771,0.0790774299835255
"0801907022",2019,46,14.1,23.6,2.47,26.3,1137,88.3,32.2,2.6,14903,37191,22192,19250,18294,45655,2,2019,11,9,869,869,0,0,319,500,3,2,154,36,40,121,35,67,0,102,0,0,37,592,0.260135135135135,0.0608108108108108,0.0675675675675676,0.204391891891892,0.0591216216216216,0.113175675675676,0.172297297297297,0.0625
"0801907023",2019,42.7,15.5,18.1,2.3,32.4,1312,81.2,30.9,2.5,12822,29638,18820,17150,15274,35304,2,2019,11,9,924,924,0,0,350,536,6,1,157,37,36,137,37,44,0,100,0,0,47,595,0.263865546218487,0.0621848739495798,0.0605042016806723,0.230252100840336,0.0621848739495798,0.0739495798319328,0.168067226890756,0.0789915966386555
"0801907024",2019,44.4,13.1,21.6,2.16,38.1,1489,83.2,30.7,2.6,15005,32840,21632,19250,18473,40430,2,2019,11,9,1082,1082,0,0,402,645,3,5,122,37,26,193,41,102,0,148,0,0,66,735,0.165986394557823,0.0503401360544218,0.0353741496598639,0.262585034013605,0.0557823129251701,0.138775510204082,0.201360544217687,0.0897959183673469
"0801907025",2019,43.4,14.9,18.8,2.35,32.4,1461,79.4,32.5,2.9,14175,33599,20612,18550,17142,40630,2,2019,11,9,1010,1010,0,0,331,591,4,4,129,36,37,165,24,82,0,120,0,0,71,664,0.194277108433735,0.0542168674698795,0.0557228915662651,0.248493975903614,0.036144578313253,0.123493975903614,0.180722891566265,0.106927710843373
"0801907026",2019,47.5,13.7,28.2,2.3,33.3,1105,83.2,29.5,2.8,15128,34711,21900,19250,18155,41657,2,2019,11,9,805,805,0,0,389,540,5,2,105,35,34,150,32,93,0,102,0,0,53,604,0.173841059602649,0.0579470198675497,0.0562913907284768,0.248344370860927,0.0529801324503311,0.153973509933775,0.16887417218543,0.0877483443708609
"0801907027",2019,42.6,17.4,19.4,2.52,30.7,2150,80.3,32.9,3.2,14065,35649,20911,18550,17371,44029,2,2019,11,9,1423,1423,0,0,566,841,8,1,200,63,41,207,44,133,0,212,0,0,97,997,0.200601805416249,0.0631895687061184,0.041123370110331,0.207622868605817,0.0441323971915747,0.133400200601805,0.212637913741224,0.0972918756268806
"0801907028",2019,42.2,15.5,16.2,2.35,31.9,1422,80.9,34,2.9,15752,37735,23028,18550,19696,47183,2,2019,11,9,1017,1017,0,0,303,549,4,3,119,34,32,154,50,67,0,137,0,0,80,673,0.176820208023774,0.050520059435364,0.0475482912332838,0.228826151560178,0.0742942050520059,0.099554234769688,0.203566121842496,0.11887072808321
"0801907029",2019,46.2,13.3,25.5,2.26,36.5,1229,84.4,33.5,3,17210,38989,24899,20650,21419,48525,2,2019,11,9,981,981,0,0,371,581,4,7,108,60,21,192,21,83,0,108,0,0,72,665,0.162406015037594,0.0902255639097744,0.0315789473684211,0.288721804511278,0.0315789473684211,0.124812030075188,0.162406015037594,0.108270676691729
"0801907030",2019,44.6,15.2,23.5,2.32,33.7,1399,80.1,31.8,2.8,14212,33240,20635,17850,17139,40087,2,2019,11,9,968,969,0,0,330,540,0,0,150,57,37,135,19,79,0,113,0,0,60,650,0.230769230769231,0.0876923076923077,0.0569230769230769,0.207692307692308,0.0292307692307692,0.121538461538462,0.173846153846154,0.0923076923076923
"0801907031",2019,43.5,15.6,19.7,2.42,31.8,1614,79.4,32.2,2.6,13804,33439,20321,17850,16748,40572,2,2019,11,9,1099,1099,0,0,283,532,3,0,134,51,29,181,43,87,0,131,0,0,85,741,0.180836707152497,0.0688259109311741,0.039136302294197,0.244264507422402,0.058029689608637,0.117408906882591,0.176788124156545,0.114709851551957
"0801907032",2019,43.7,14.9,21,2.34,32,1469,84,28.7,2.6,15789,37110,22890,21350,19510,45854,2,2019,11,9,1049,1049,0,0,373,653,1,4,148,44,39,189,33,81,0,139,0,0,77,750,0.197333333333333,0.0586666666666667,0.052,0.252,0.044,0.108,0.185333333333333,0.102666666666667
"0801907033",2019,45.8,13.6,23.7,2.4,28.1,1445,84.6,28.5,2.4,16411,39623,24134,22050,20244,48878,2,2019,11,9,1091,1091,0,0,464,705,2,2,158,49,34,215,22,118,0,143,0,0,72,811,0.19482120838471,0.0604192355117139,0.0419235511713933,0.265104808877928,0.0271270036991369,0.145499383477189,0.17632552404439,0.0887792848335388
"0801907034",2019,42.5,18,18.8,2.47,30.5,1867,85.3,31.5,2.7,17298,43013,26073,23450,22039,54803,2,2019,11,9,1328,1328,0,0,600,876,6,0,167,52,58,288,40,157,0,170,0,0,91,1023,0.163245356793744,0.050830889540567,0.0566959921798631,0.281524926686217,0.0391006842619746,0.15347018572825,0.166177908113392,0.0889540566959922
"0801907035",2019,44.2,15.2,21.6,2.43,28.9,1761,86.2,30.6,2.5,17516,42887,26215,23450,21989,53839,2,2019,11,9,1305,1305,0,0,612,908,10,4,164,67,45,272,27,153,0,175,0,0,98,1001,0.163836163836164,0.0669330669330669,0.044955044955045,0.271728271728272,0.026973026973027,0.152847152847153,0.174825174825175,0.0979020979020979
"0801907036",2019,45.4,13.9,24.5,2.33,33.8,1426,86.6,32.3,3.1,18021,42078,26019,23450,22435,52386,2,2019,11,9,1075,1075,0,0,418,659,8,5,141,56,36,202,25,108,0,121,0,0,58,747,0.188755020080321,0.0749665327978581,0.0481927710843374,0.27041499330656,0.0334672021419009,0.144578313253012,0.161981258366801,0.0776439089692102
"0801907037",2019,45.5,14.2,23.5,2.43,31.3,1515,82,33.1,3.1,15675,38311,22941,20650,19181,46881,2,2019,11,9,1084,1084,0,0,443,649,6,2,157,73,42,200,37,94,0,108,0,0,60,771,0.203631647211414,0.0946822308690013,0.0544747081712062,0.259403372243839,0.0479896238651102,0.121919584954604,0.140077821011673,0.0778210116731518
"0801907038",2019,46.8,13.1,27,2.27,33,1272,84.5,28.6,2.4,15839,36250,22385,20650,19352,44289,2,2019,11,9,952,952,0,0,281,542,7,2,130,79,34,175,33,64,0,130,0,0,49,694,0.187319884726225,0.113832853025937,0.0489913544668588,0.252161383285303,0.0475504322766571,0.0922190201729107,0.187319884726225,0.0706051873198847
"0801907039",2019,43.6,13.4,18.5,2.33,32.7,1626,81.6,30.4,2.7,17380,40621,25324,20650,22219,51930,2,2019,11,9,1164,1164,0,0,486,758,8,4,155,35,50,201,34,114,0,160,0,0,92,841,0.184304399524376,0.0416171224732461,0.0594530321046373,0.239001189060642,0.0404280618311534,0.135552913198573,0.190249702734839,0.109393579072533
"0801907040",2019,44.3,13.1,21.7,2.16,37.4,1462,82.4,32.8,2.9,15914,34871,22811,19950,19697,43162,2,2019,11,9,1046,1046,0,0,402,652,5,1,148,53,31,188,25,117,0,125,0,0,76,763,0.193971166448231,0.0694626474442988,0.0406290956749672,0.246395806028834,0.0327653997378768,0.153342070773263,0.163826998689384,0.0996068152031455
"0801907041",2019,44,14.6,20,2.23,36.8,1339,77.9,33.4,3.3,15044,34323,21759,19950,18754,42788,2,2019,11,9,918,918,0,0,359,564,7,1,106,50,31,172,22,66,0,122,0,0,63,632,0.167721518987342,0.0791139240506329,0.0490506329113924,0.272151898734177,0.0348101265822785,0.104430379746835,0.193037974683544,0.0996835443037975
"0801907042",2019,44.9,13.8,22.4,2.2,36.9,1498,85.8,31.2,2.8,16251,36087,23242,21350,20044,44510,2,2019,11,9,1147,1147,0,0,446,691,6,5,137,67,40,182,47,90,0,164,0,0,74,801,0.17103620474407,0.083645443196005,0.0499375780274657,0.227215980024969,0.0586766541822722,0.112359550561798,0.204744069912609,0.0923845193508115
"0801907043",2019,44.9,14.4,22.3,2.29,34.8,1393,82.2,32.4,2.9,16120,37296,23170,21350,19737,45666,2,2019,11,9,1012,1012,0,0,395,622,2,3,131,62,26,152,34,98,0,153,0,0,65,721,0.181692094313454,0.0859916782246879,0.0360610263522885,0.210818307905687,0.0471567267683773,0.135922330097087,0.212205270457698,0.0901525658807212
"0801907044",2019,47.3,12,26.3,2.28,32.5,1286,86.8,30.2,2.5,17145,39303,24688,22750,21260,48738,2,2019,11,9,1001,1001,0,0,410,619,3,4,112,65,36,197,34,105,0,111,0,0,64,724,0.154696132596685,0.0897790055248619,0.0497237569060773,0.272099447513812,0.0469613259668508,0.145027624309392,0.153314917127072,0.0883977900552486
"0801907045",2019,44.4,15.2,22.5,2.37,33.3,1604,82.3,31.7,2.9,15148,35841,22131,19250,18479,43722,2,2019,11,9,1134,1134,0,0,489,690,2,2,145,66,30,210,20,100,0,155,0,0,53,779,0.186136071887035,0.0847240051347882,0.0385109114249037,0.269576379974326,0.0256739409499358,0.128369704749679,0.198973042362003,0.0680359435173299
"0801907046",2019,45.8,14,26.6,2.3,34.5,1405,82.4,31.2,2.8,15219,35376,22055,19950,18400,42770,2,2019,11,9,1015,1015,0,0,353,601,3,1,143,53,41,162,30,77,0,115,0,0,68,689,0.207547169811321,0.0769230769230769,0.0595065312046444,0.235123367198839,0.0435413642960813,0.111756168359942,0.166908563134978,0.0986937590711176
"0801907047",2019,45.2,12.7,21.4,2.29,35.7,1432,81.7,34,2.9,15527,36080,22102,19250,19178,44562,2,2019,11,9,1074,1074,0,0,416,604,7,1,137,43,30,168,25,79,0,152,0,0,54,688,0.199127906976744,0.0625,0.0436046511627907,0.244186046511628,0.0363372093023256,0.114825581395349,0.22093023255814,0.0784883720930233
"0801907048",2019,45.4,13.9,22.9,2.27,35.2,1325,83.6,31.6,2.6,15684,35935,22707,20650,19226,44051,2,2019,11,9,964,964,0,0,410,598,8,4,125,53,42,176,22,94,0,105,0,0,74,691,0.180897250361794,0.0767004341534009,0.060781476121563,0.254703328509407,0.0318379160636758,0.136034732272069,0.151953690303907,0.107091172214182
"0801907049",2019,46.4,13.8,25.5,2.29,33.8,1222,83.2,33,3,16017,37073,22910,21350,19622,45417,2,2019,11,9,895,895,0,0,329,559,2,2,117,59,43,161,24,75,0,99,0,0,66,644,0.18167701863354,0.0916149068322981,0.0667701863354037,0.25,0.0372670807453416,0.116459627329193,0.153726708074534,0.102484472049689
